protein_name	target_gene	n_cells	mean_score	control_mean_score	effect_size_vs_control	p_value	q_value	direction	block_support	direction_stability
CD202b	NPC1	802	0.0009834908566339468	-9.859368222495078e-05	0.0010820845388588975	0.9497770693681333	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	NPC2	724	-0.004707635117537814	-9.859368222495078e-05	-0.0046090414353128625	0.7834314676718394	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	NSG1	701	0.011485903166277898	-9.859368222495078e-05	0.01158449684850285	0.5008278930799933	0.8882538610113492	up	0.6666666666666666	0.6666666666666666
CD202b	NT5E	904	0.017949312946425867	-9.859368222495078e-05	0.018047906628650818	0.26529305035448764	0.8239354074319042	up	0.6666666666666666	0.6666666666666666
CD202b	NUP50-AS1	688	-0.009330999203469194	-9.859368222495078e-05	-0.009232405521244243	0.5989273672404647	0.9629812571317277	down	0.3333333333333333	0.3333333333333333
CD202b	P2RX4	323	-0.021387845238013167	-9.859368222495078e-05	-0.021289251555788216	0.3545501156670908	0.8281709990704842	down	0.6666666666666666	0.6666666666666666
CD202b	PABPC1	226	-0.001772326497851676	-9.859368222495078e-05	-0.0016737328156267253	0.955241682603195	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	PAICS	229	0.04734459435738877	-9.859368222495078e-05	0.04744318803961372	0.1267869975858429	0.7093718237025379	up	0.6666666666666666	0.6666666666666666
CD202b	PET100	322	0.03638617944272179	-9.859368222495078e-05	0.03648477312494674	0.17854265568871364	0.7985726054440646	up	1.0	1.0
CD202b	PFDN4	718	0.014867595926415202	-9.859368222495078e-05	0.014966189608640153	0.38272154607706765	0.8508675467830089	up	0.6666666666666666	0.6666666666666666
CD202b	PFN1	331	-0.04023162233020281	-9.859368222495078e-05	-0.04013302864797786	0.08020224672213276	0.6396738522916916	down	0.6666666666666666	0.6666666666666666
CD202b	PIK3IP1	605	-0.013381504071781127	-9.859368222495078e-05	-0.013282910389556176	0.47514288484865574	0.8882538610113492	down	0.3333333333333333	0.3333333333333333
CD202b	POLD2	149	0.0024151895957862973	-9.859368222495078e-05	0.002513783278011248	0.9479525546250762	0.974203815872878	up	0.3333333333333333	0.3333333333333333
CD202b	PPA1	121	0.05278128686072046	-9.859368222495078e-05	0.05287988054294541	0.23790253582205212	0.8239354074319042	up	1.0	1.0
CD202b	PPIA	603	0.007136940595906857	-9.859368222495078e-05	0.0072355342781318084	0.7040930093118458	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	PRELID3B	100	0.029390637911758232	-9.859368222495078e-05	0.029489231593983183	0.5018995393519412	0.8882538610113492	up	0.6666666666666666	0.6666666666666666
CD202b	PROS1	569	0.00773144153118171	-9.859368222495078e-05	0.007830035213406661	0.6858656679400915	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	PSAP	836	-0.0043094060821404975	-9.859368222495078e-05	-0.004210812399915546	0.796859963663404	0.974203815872878	down	0.6666666666666666	0.6666666666666666
CD202b	PSMB8-AS1	604	-0.007773042341094967	-9.859368222495078e-05	-0.007674448658870016	0.6877514096569198	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	PTMA	635	-0.008081671802381101	-9.859368222495078e-05	-0.00798307812015615	0.6468149594058152	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	PUF60	234	0.06436342738556192	-9.859368222495078e-05	0.06446202106778687	0.0763904270600199	0.6396738522916916	up	0.6666666666666666	0.6666666666666666
CD202b	PYGB	581	0.01802777472149023	-9.859368222495078e-05	0.01812636840371518	0.35845142722264967	0.8281709990704842	up	0.6666666666666666	0.6666666666666666
CD202b	RAB27A	680	-0.044776322860940375	-9.859368222495078e-05	-0.044677729178715424	0.007316909047673983	0.23375311475579202	down	0.6666666666666666	0.6666666666666666
CD202b	RACK1	36	-0.008718626670784328	-9.859368222495078e-05	-0.008620032988559376	0.888763717340865	0.974203815872878	down	0.6666666666666666	0.6666666666666666
CD202b	RB1	789	-0.017740144456823852	-9.859368222495078e-05	-0.0176415507745989	0.2583836805248281	0.8239354074319042	down	0.3333333333333333	0.3333333333333333
CD202b	RBP7	704	0.011628667084558609	-9.859368222495078e-05	0.01172726076678356	0.5221145810451358	0.9109233116106623	up	0.6666666666666666	0.6666666666666666
CD202b	RNASEH2A	309	0.04950896373153542	-9.859368222495078e-05	0.04960755741376037	0.06608673533071578	0.6396738522916916	up	0.3333333333333333	0.3333333333333333
CD202b	RNF213	624	-0.0031629147529259717	-9.859368222495078e-05	-0.003064321070701021	0.8624847381648844	0.974203815872878	down	0.6666666666666666	0.6666666666666666
CD202b	ROMO1	151	0.01191058189858505	-9.859368222495078e-05	0.012009175580810001	0.7940398087176337	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	RPSA	331	-0.03369093546690684	-9.859368222495078e-05	-0.03359234178468189	0.15594103091772282	0.7521861491325453	down	0.6666666666666666	0.6666666666666666
CD202b	RRS1	195	-0.017510189676096962	-9.859368222495078e-05	-0.01741159599387201	0.63556979695061	0.974203815872878	down	0.6666666666666666	0.6666666666666666
CD202b	RTP4	822	-0.0038055947495081455	-9.859368222495078e-05	-0.0037070010672831948	0.8180360300904467	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	RUVBL2	66	-0.03462368430306458	-9.859368222495078e-05	-0.03452509062083963	0.4831213155052304	0.8882538610113492	down	0.6666666666666666	0.6666666666666666
CD202b	S100A6	648	-0.002526542483896011	-9.859368222495078e-05	-0.0024279488016710603	0.8948612942579053	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	S100B	682	0.006054826367132396	-9.859368222495078e-05	0.006153420049357347	0.7227845880569019	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	SAE1	94	0.0440514581945995	-9.859368222495078e-05	0.04415005187682445	0.3635872678846028	0.8281709990704842	up	1.0	1.0
CD202b	SAT1	605	-0.0021023568496872902	-9.859368222495078e-05	-0.0020037631674623396	0.9151101285488856	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	SCARB2	645	0.002139799015966893	-9.859368222495078e-05	0.002238392698191844	0.9024515535818186	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	SDC3	753	0.004563483444727786	-9.859368222495078e-05	0.004662077126952737	0.8069405653363626	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	SDCBP	683	0.04069629615829064	-9.859368222495078e-05	0.04079488984051559	0.029609614793210448	0.5603050183945977	up	1.0	1.0
CD202b	SEC11C	656	0.017428948526502425	-9.859368222495078e-05	0.017527542208727376	0.3499213263498552	0.8281709990704842	up	0.6666666666666666	0.6666666666666666
CD202b	SERPINA3	565	0.02543156322665048	-9.859368222495078e-05	0.02553015690887543	0.23879538682579216	0.8239354074319042	up	1.0	1.0
CD202b	SERPINE2	558	-0.004083530529053746	-9.859368222495078e-05	-0.003984936846828795	0.8269739456073305	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	SERPINF1	659	0.01757289645918595	-9.859368222495078e-05	0.017671490141410902	0.33585747104236074	0.8281709990704842	up	0.6666666666666666	0.6666666666666666
CD202b	SET	485	-0.0015380465566535583	-9.859368222495078e-05	-0.0014394528744286076	0.9453735704283688	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	SGK1	606	-0.007126265396142345	-9.859368222495078e-05	-0.007027671713917394	0.7169670681701519	0.974203815872878	down	0.6666666666666666	0.6666666666666666
CD202b	SHMT2	488	0.0004613754169388921	-9.859368222495078e-05	0.0005599690991638428	0.9783775209689568	0.9873197659379833	up	0.3333333333333333	0.3333333333333333
CD202b	SINHCAF	402	0.04123271624732284	-9.859368222495078e-05	0.04133130992954779	0.1371599498657754	0.7093718237025379	up	1.0	1.0
CD202b	SLC19A1	496	-0.011881172984879562	-9.859368222495078e-05	-0.011782579302654611	0.5651745334182631	0.9394117244654913	down	0.3333333333333333	0.3333333333333333
CD202b	SLC22A18	858	0.003940599727856752	-9.859368222495078e-05	0.004039193410081703	0.794588027668387	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	SLC25A13	662	-0.027129970717027798	-9.859368222495078e-05	-0.027031377034802847	0.0988911034667424	0.6574922014275305	down	0.6666666666666666	0.6666666666666666
CD202b	SLC26A2	677	-0.00515643469905257	-9.859368222495078e-05	-0.005057841016827619	0.7763138200247375	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	SLC5A3	709	0.008119848259680354	-9.859368222495078e-05	0.008218441941905305	0.645629443674663	0.974203815872878	up	1.0	1.0
CD202b	SLC7A5P1	602	0.002079838743986706	-9.859368222495078e-05	0.002178432426211657	0.9089544540455874	0.974203815872878	up	0.3333333333333333	0.3333333333333333
CD202b	SLIRP	448	0.023399273124005558	-9.859368222495078e-05	0.02349786680623051	0.27294561439499443	0.8239354074319042	up	0.6666666666666666	0.6666666666666666
CD202b	SMAD3	719	-0.031194127338643275	-9.859368222495078e-05	-0.031095533656418324	0.04751650980102981	0.62438281867105	down	0.6666666666666666	0.6666666666666666
CD202b	SMAD4	644	0.0375075042298914	-9.859368222495078e-05	0.03760609791211635	0.04774999827017814	0.62438281867105	up	1.0	1.0
CD202b	SNHG6	535	-0.004142174865957129	-9.859368222495078e-05	-0.004043581183732178	0.82917506498894	0.974203815872878	down	0.0	0.0
CD202b	SNRPE	42	0.06774719264634745	-9.859368222495078e-05	0.0678457863285724	0.30613070746723553	0.8281709990704842	up	0.3333333333333333	0.3333333333333333
CD202b	SNRPF	37	0.021552569453578536	-9.859368222495078e-05	0.021651163135803488	0.7843750020247806	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	SNRPG	83	0.09560491852691108	-9.859368222495078e-05	0.09570351220913603	0.08580990701473912	0.6396738522916916	up	1.0	1.0
CD202b	SOX4	670	0.014028117599218837	-9.859368222495078e-05	0.014126711281443789	0.4464501088023298	0.8882538610113492	up	0.6666666666666666	0.6666666666666666
CD202b	SP100	618	-0.013691691768469249	-9.859368222495078e-05	-0.013593098086244298	0.4672128857222866	0.8882538610113492	down	0.3333333333333333	0.3333333333333333
CD202b	SPESP1	642	-0.014451926753026426	-9.859368222495078e-05	-0.014353333070801475	0.3988303639121227	0.8508675467830089	down	0.3333333333333333	0.3333333333333333
CD202b	SPINT1	625	-0.028984945054662627	-9.859368222495078e-05	-0.028886351372437676	0.098519302075663	0.6574922014275305	down	1.0	1.0
CD202b	SSR2	455	-0.005933968596192189	-9.859368222495078e-05	-0.005835374913967238	0.770192690842312	0.974203815872878	down	0.6666666666666666	0.6666666666666666
CD202b	ST3GAL6-AS1	640	-0.03173379856856924	-9.859368222495078e-05	-0.03163520488634429	0.05002279009884874	0.62438281867105	down	1.0	1.0
CD202b	ST6GALNAC2	474	0.0024815381715483143	-9.859368222495078e-05	0.002580131853773265	0.9054228556231162	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	STAT1	719	-0.060736084204631786	-9.859368222495078e-05	-0.060637490522406835	6.432587919913509e-05	0.007912083141493616	down	0.3333333333333333	0.3333333333333333
CD202b	STAT3	539	-0.0036399993689742952	-9.859368222495078e-05	-0.0035414056867493445	0.8467761317319379	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	STOM	674	0.010193669855095757	-9.859368222495078e-05	0.010292263537320708	0.5805925471250337	0.9521717772850553	up	0.6666666666666666	0.6666666666666666
CD202b	STX7	607	0.018797171363518852	-9.859368222495078e-05	0.018895765045743803	0.28582375023154305	0.8281709990704842	up	1.0	1.0
CD202b	TAPBP	530	0.01513978511148468	-9.859368222495078e-05	0.015238378793709631	0.4646928584412081	0.8882538610113492	up	0.6666666666666666	0.6666666666666666
CD202b	TAPBPL	635	0.0013514420322204975	-9.859368222495078e-05	0.0014500357144454482	0.9347959973383912	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	TFAP2A	611	0.002584698812634537	-9.859368222495078e-05	0.002683292494859488	0.8770590529177357	0.974203815872878	up	1.0	1.0
CD202b	TGFB1	715	0.007754258824568667	-9.859368222495078e-05	0.007852852506793618	0.6463703951216309	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	TIMM50	341	0.006845277613490258	-9.859368222495078e-05	0.006943871295715209	0.7913035768154333	0.974203815872878	up	1.0	1.0
CD202b	TIMP1	615	0.018612229562700464	-9.859368222495078e-05	0.018710823244925415	0.35506371511076273	0.8281709990704842	up	1.0	1.0
CD202b	TIMP2	466	0.0016168337356547466	-9.859368222495078e-05	0.0017154274178796973	0.9323723972251137	0.974203815872878	up	1.0	1.0
CD202b	TIMP3	511	-0.001235890822947026	-9.859368222495078e-05	-0.0011372971407220753	0.9583631034196605	0.974203815872878	down	0.0	0.0
CD202b	TM4SF1	599	-0.007864579697425865	-9.859368222495078e-05	-0.007765986015200914	0.6797414926114225	0.974203815872878	down	0.3333333333333333	0.3333333333333333
CD202b	TMED10	163	0.01063504012050559	-9.859368222495078e-05	0.010733633802730541	0.761437168154101	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	TMEM173	583	-0.01475870832841368	-9.859368222495078e-05	-0.01466011464618873	0.4031385831013251	0.8508675467830089	down	0.3333333333333333	0.3333333333333333
CD202b	TOP1MT	537	0.025109733855058908	-9.859368222495078e-05	0.02520832753728386	0.22463220319307647	0.8239354074319042	up	1.0	1.0
CD202b	TP53	554	-0.011776058778071178	-9.859368222495078e-05	-0.011677465095846227	0.5274585128849434	0.9137661561246203	down	0.6666666666666666	0.6666666666666666
CD202b	TPP1	562	-0.018699278748951432	-9.859368222495078e-05	-0.01860068506672648	0.29748341281625074	0.8281709990704842	down	0.6666666666666666	0.6666666666666666
CD202b	TPRKB	172	0.04394355370019633	-9.859368222495078e-05	0.04404214738242128	0.16919501749726382	0.7985726054440646	up	1.0	1.0
CD202b	TRIM22	450	0.038513123932138425	-9.859368222495078e-05	0.038611717614363376	0.08508270112381805	0.6396738522916916	up	0.6666666666666666	0.6666666666666666
CD202b	TSC22D3	681	0.010727638874383983	-9.859368222495078e-05	0.010826232556608934	0.5596360774710336	0.9388485582666808	up	1.0	1.0
CD202b	TTLL1	673	0.020604183286512097	-9.859368222495078e-05	0.020702776968737048	0.24980097355784595	0.8239354074319042	up	1.0	1.0
CD202b	TXNDC17	498	0.020696411034951175	-9.859368222495078e-05	0.020795004717176126	0.31904941627026817	0.8281709990704842	up	0.3333333333333333	0.3333333333333333
CD202b	TYR	665	0.011366808100473039	-9.859368222495078e-05	0.01146540178269799	0.5710919076510876	0.9428765723635406	up	0.6666666666666666	0.6666666666666666
CD202b	UBA52	42	-0.02913827724367965	-9.859368222495078e-05	-0.0290396835614547	0.6962413852969624	0.974203815872878	down	0.6666666666666666	0.6666666666666666
CD202b	UBC	226	-0.01682353699327022	-9.859368222495078e-05	-0.01672494331104527	0.5989243857198358	0.9629812571317277	down	0.3333333333333333	0.3333333333333333
CD202b	UCN2	473	-0.00680697007593443	-9.859368222495078e-05	-0.0067083763937094785	0.7523178953028571	0.974203815872878	down	0.6666666666666666	0.6666666666666666
CD202b	UQCRFS1	299	0.007544848314696218	-9.859368222495078e-05	0.007643441996921169	0.7754941316265546	0.974203815872878	up	1.0	1.0
CD202b	UQCRH	216	-0.03308250649445374	-9.859368222495078e-05	-0.03298391281222879	0.249477287869444	0.8239354074319042	down	0.3333333333333333	0.3333333333333333
CD202b	VAT1	425	-0.0030855482035297274	-9.859368222495078e-05	-0.0029869545213047767	0.8964701031954166	0.974203815872878	down	0.0	0.0
CD202b	VDAC2	595	0.02564463647722588	-9.859368222495078e-05	0.02574323015945083	0.23443515584903502	0.8239354074319042	up	1.0	1.0
CD202b	WBP2	605	0.03678110723866087	-9.859368222495078e-05	0.03687970092088582	0.06448395101981519	0.6396738522916916	up	1.0	1.0
CD202b	WNT7A	606	0.0032141574445175786	-9.859368222495078e-05	0.0033127511267425293	0.8548424661390933	0.974203815872878	up	0.6666666666666666	0.6666666666666666
CD202b	XAGE1A	403	0.03546643574763355	-9.859368222495078e-05	0.0355650294298585	0.1277787339335548	0.7093718237025379	up	1.0	1.0
CD202b	control	34577	-9.859368222495078e-05	-9.859368222495078e-05	0.0	1.0	1.0	flat		
CD274	A2M	1331	0.015414647101896734	0.025688795232623046	-0.010274148130726312	0.7307826430359021	0.8726821853729705	down	0.3333333333333333	0.3333333333333333
CD274	ACSL3	596	0.022149589720327465	0.025688795232623046	-0.003539205512295581	0.936969680335037	0.9808278355847622	down	0.3333333333333333	0.3333333333333333
CD274	ACTA2	1458	0.07571236201292536	0.025688795232623046	0.050023566780302314	0.06873714208723235	0.2727312411848251	up	0.6666666666666666	0.6666666666666666
CD274	AEBP1	1302	0.015762471253113097	0.025688795232623046	-0.00992632397950995	0.7386489373620507	0.8735944163031946	down	0.6666666666666666	0.6666666666666666
CD274	AGA	1116	-0.030282266616102445	0.025688795232623046	-0.055971061848725495	0.08295884899237728	0.2955818906030081	down	0.6666666666666666	0.6666666666666666
CD274	AHCY	88	-0.25686084611585575	0.025688795232623046	-0.2825496413484788	0.026539590690818286	0.14192911543350648	down	1.0	1.0
CD274	AHNAK	1058	-0.012162711613222374	0.025688795232623046	-0.03785150684584542	0.2544583477025313	0.5547949043400343	down	1.0	1.0
CD274	APOC2	1137	0.009156184874695028	0.025688795232623046	-0.016532610357928017	0.5995483456854929	0.8193827391035069	down	1.0	1.0
CD274	APOD	1113	0.057996922198796354	0.025688795232623046	0.03230812696617331	0.3133059595707618	0.6068761106646252	up	0.6666666666666666	0.6666666666666666
CD274	APOE	1127	0.04600654600102817	0.025688795232623046	0.020317750768405127	0.521120074923435	0.7536079592088664	up	0.3333333333333333	0.3333333333333333
CD274	ARMC6	907	0.08346218322234031	0.025688795232623046	0.05777338798971726	0.10039087425317182	0.3430021536983371	up	1.0	1.0
CD274	ATP1A1	47	0.006698447797461398	0.025688795232623046	-0.018990347435161647	0.8914500992577853	0.9531529206370456	down	1.0	1.0
CD274	ATP1B1	1122	-0.011744634470950479	0.025688795232623046	-0.03743342970357352	0.24757732436362442	0.5547949043400343	down	1.0	1.0
CD274	ATP5MD	610	0.0727694827668663	0.025688795232623046	0.04708068753424326	0.25549053404223204	0.5547949043400343	up	0.3333333333333333	0.3333333333333333
